,latitude,longitude,bounding_box,class
231,27.318166484750726,76.66878403683988,"76.66875860280146,27.3181972510934,76.6688094708783,27.31813571840805",Azadirachta indica
232,26.961797925767254,75.7059760320285,"75.70595476351741,26.961820602838113,75.70599730053961,26.961775248696394",Moringa oleifera
233,26.961566836566448,75.70592421512517,"75.70590922235915,26.961586096624767,75.70593920789118,26.96154757650813",Azadirachta indica
234,26.507655232189425,74.42080835805825,"74.42073939066147,26.50771251173779,74.42087732545502,26.50759795264106",Azadirachta indica
235,28.199827314730683,75.34000679485864,"75.33996360110571,28.199862401453636,75.34004998861157,28.199792228007734",Azadirachta indica
236,28.199743939535296,75.33995685782313,"75.33992763863603,28.199767707847975,75.33998607701021,28.199720171222612",Albizia procera
237,28.199695645467656,75.33986595603056,"75.33984277600815,28.19971601365931,75.33988913605297,28.199675277276004",Prosopis cineraria
238,28.199798534897745,75.33978221931211,"75.33976347921765,28.199813250210905,75.33980095940657,28.19978381958459",Aegle Marmelos
239,26.83087738258445,75.81097746369142,"75.81094026664921,26.830909194743686,75.81101466073363,26.830845570425222",saraca asoca
240,26.9267500132653,75.70804503332101,"75.70801420480953,26.926803209059454,75.70807586183248,26.926696817471143",Aegle Marmelos
241,28.29412534326036,75.39147607254756,"75.39143347494472,28.294154802449228,75.39151867015042,28.2940958840715",Azadirachta indica
242,26.91813080816181,75.7108549590669,"75.71083810561056,26.918153463742218,75.71087181252325,26.9181081525814",Pongamia pinnata
243,26.918025762549178,75.71087318463202,"75.7108575688593,26.918045026291786,75.71088880040473,26.918006498806573",Pongamia pinnata
244,26.918044579143466,75.71072223226687,"75.71067346826507,26.918097865827725,75.71077099626866,26.9179912924592",Pongamia pinnata
245,26.91816201289508,75.71070911985424,"75.71066722308124,26.918206236715868,75.71075101662726,26.918117789074298",Azadirachta indica
246,26.495815283694867,74.3679704474436,"74.36791222161158,26.495854527308328,74.36802867327562,26.495776040081402",Ziziphus jujuba
247,25.77859695248062,73.337096165286,"73.33706986661277,25.778628248998196,73.33712246395922,25.77856565596304",Azadirachta indica
248,26.919041379221447,75.70435703065809,"75.70433263641667,26.919066328741167,75.70438142489952,26.919016429701724",Moringa oleifera
249,27.347560938003056,76.64536593106939,"76.64534402383113,27.347574735117245,76.64538783830766,27.347547140888867",Azadirachta indica
250,25.7858061779322,73.32946473543679,"73.32943235769163,25.785837403079526,73.32949711318194,25.785774952784873",Dalbergia sissoo
251,26.81590268271548,75.81218743201636,"75.81214991762063,26.815933368455813,75.81222494641209,26.815871996975154",Azadirachta indica
252,26.790894934567014,75.82650977019219,"75.82648275613595,26.790941362254582,75.82653678424843,26.790848506879446",Azadirachta indica
253,26.79097719691996,75.82653048610653,"75.82649522509313,26.791013515900147,75.82656574711994,26.79094087793978",Azadirachta indica
254,26.791047249519547,75.82651621814328,"75.82649634439504,26.79108122162541,75.82653609189153,26.791013277413683",Azadirachta indica
255,26.990730894834154,75.73709478152232,"75.73702577127631,26.99077301107553,75.73716379176832,26.99068877859278",Azadirachta indica
256,26.99062909404872,75.73692374068455,"75.73690655246459,26.99064949730745,75.7369409289045,26.99060869078998",Ailanthus excelsa
257,27.715413086745976,75.40190832326682,"75.40186755503731,27.71544705839827,75.40194909149633,27.71537911509368",Dalbergia sissoo
258,27.71525597159865,75.40199840864985,"75.40194941934124,27.715295609366276,75.40204739795846,27.71521633383103",Vachellia nilotica
259,28.22118140743273,75.35908964680571,"75.35906298904615,28.221209686497218,75.35911630456528,28.22115312836826",Prosopis cineraria
260,28.22122696952082,75.3589267370458,"75.35889374740802,28.221266548802287,75.35895972668361,28.22118739023935",Prosopis cineraria
261,28.186374012488617,75.33579283744844,"75.33571910476664,28.186415943055227,75.33586657013024,28.186332081922007",Azadirachta indica
262,28.186355708004903,75.335894979594,"75.33587241372705,28.186368175448685,75.33591754546096,28.186343240561126",Azadirachta indica
263,26.763543538728623,75.83077444822416,"75.83075710279556,26.76357862517779,75.83079179365275,26.763508452279464",Azadirachta indica
264,26.96251574466428,75.70166512528012,"75.70163941297827,26.962532800557096,75.70169083758196,26.962498688771458",Albizia procera
265,26.50468537814504,74.4220867444774,"74.42206344255976,26.504704470284782,74.42211004639503,26.5046662860053",prosopis juliflora
266,26.504542301750966,74.42187186059547,"74.4218354654742,26.50457714146678,74.42190825571676,26.504507462035157",Prosopis cineraria
267,26.505410248769067,74.42021263926642,"74.42018821098736,26.505434979109264,74.42023706754549,26.505385518428874",prosopis juliflora
268,26.50542180547957,74.42027922165988,"74.42025399807486,26.50544878983642,74.4203044452449,26.50539482112272",prosopis juliflora
269,26.505324566003573,74.42023533506519,"74.42020086043225,26.50535151276491,74.42026980969813,26.505297619242235",prosopis juliflora
270,26.505272105216548,74.4201013769472,"74.42007445124592,26.505294568152188,74.42012830264846,26.505249642280912",prosopis juliflora
271,26.505355500814776,74.42007132289456,"74.42003944577841,26.505396001510746,74.42010320001069,26.505315000118806",prosopis juliflora
272,25.77650494196667,73.33968004659897,"73.33963994712217,25.77654285232105,73.33972014607579,25.776467031612295",Azadirachta indica
273,26.79721137303706,75.77439798117113,"75.7743715882902,26.797260044812294,75.77442437405207,26.79716270126183",Azadirachta indica
274,25.78026584607983,73.34748370155995,"73.34745214003516,25.78029482782617,73.34751526308473,25.78023686433348",prosopis juliflora
275,28.24644839073806,75.31971342242451,"75.31967210795572,28.246481209848145,75.31975473689332,28.24641557162797",Vachellia nilotica
276,27.527979157270074,75.30379192874182,"75.30375531257752,27.5280130916676,75.3038285449061,27.52794522287255",Ailanthus excelsa
277,27.528084097686133,75.30379569828486,"75.30376382587232,27.528116893240583,75.3038275706974,27.528051302131683",Ailanthus excelsa
278,27.527921453014383,75.30386139144571,"75.3038260504648,27.52795877008413,75.30389673242662,27.52788413594464",Moringa oleifera
279,28.25155733506631,75.3653072883416,"75.36527235355,28.25158902245016,75.3653422231332,28.25152564768246",Prosopis cineraria
280,26.993998297848712,75.73724614967426,"75.73720696748845,26.99402671586372,75.73728533186006,26.99396987983371",Morus Alba
281,26.993998297848712,75.73724614967426,"75.73720696748845,26.99402671586372,75.73728533186006,26.99396987983371",Azadirachta indica
282,26.50462280929919,74.42587832293933,"74.4258562925837,26.504670122656652,74.42590035329496,26.504575495941726",Vachellia nilotica
283,28.18306961189921,75.28958245809724,"75.28956054244154,28.183088840610935,75.28960437375295,28.183050383187485",Dalbergia sissoo
284,28.184568446439545,75.29260021849856,"75.29258149908608,28.18459218229241,75.29261893791106,28.18454471058668",Vachellia nilotica
285,28.18462943269189,75.29257491463787,"75.29255937278315,28.184650905003494,75.29259045649258,28.184607960380283",Vachellia nilotica
286,26.78790786186663,75.83168677646034,"75.83164245945288,26.78795213503672,75.83173109346781,26.787863588696542",Azadirachta indica
287,26.787714795299443,75.83150932522834,"75.83148439925706,26.787745412133212,75.83153425119961,26.78768417846568",Azadirachta indica
288,26.78779056460916,75.83148252777994,"75.83146288817574,26.787813250644852,75.83150216738413,26.787767878573458",Azadirachta indica
289,28.19879686940044,75.33965104815024,"75.33962785757544,28.198813852478306,75.33967423872505,28.198779886322566",Vachellia nilotica
290,25.78085312893127,73.30148026527553,"73.3014517763015,25.78088439304144,73.30150875424954,25.780821864821103",Azadirachta indica
291,25.78074716991028,73.30149018774398,"73.30147940239581,25.780760585446426,73.30150097309215,25.780733754374122",Azadirachta indica
292,25.780885744127485,73.30127757499605,"73.3012625948725,25.780909266763555,73.3012925551196,25.780862221491414",Azadirachta indica
293,26.50535031742529,74.42046225345115,"74.42043442098951,26.505366005037335,74.42049008591277,26.505334629813238",prosopis juliflora
294,26.50543045532536,74.42046373297379,"74.42043043912977,26.50547207897412,74.42049702681781,26.505388831676598",prosopis juliflora
295,26.505422932163505,74.42027874560189,"74.42025304595889,26.505451043204292,74.4203044452449,26.50539482112272",prosopis juliflora
296,26.505497506081333,74.42029969626418,"74.42027905945405,26.50551660874892,74.42032033307432,26.505478403413747",prosopis juliflora
297,26.53255485967423,74.40683212978888,"74.40681159047088,26.532584118149245,74.40685266910688,26.532525601199218",Azadirachta indica
298,26.53249117392402,74.406715926954,"74.40666662893332,26.532531598844557,74.4067652249747,26.53245074900348",Azadirachta indica
299,26.532437698256047,74.40661237559058,"74.40659455466069,26.532456810501714,74.40663019652047,26.532418586010376",Azadirachta indica
300,26.534134166128528,74.39857063594954,"74.39855251741962,26.534149890255854,74.39858875447948,26.5341184420012",Ailanthus excelsa
301,28.200638624364714,75.33909199449337,"75.33906117922106,28.200661268078786,75.3391228097657,28.200615980650646",Azadirachta indica
302,28.18402680926323,75.2968022057544,"75.29675391636863,28.184064150271958,75.29685049514018,28.183989468254502",Dalbergia sissoo
303,28.18390030173959,75.29686202861913,"75.29683566317006,28.183921798003585,75.29688839406819,28.183878805475594",Dalbergia sissoo
304,28.18388131414604,75.29677219549004,"75.29675790625458,28.183894885601696,75.29678648472547,28.18386774269039",Dalbergia sissoo
305,28.183813899158245,75.29663956699764,"75.29661319841068,28.18383426701308,75.2966659355846,28.18379353130341",Azadirachta indica
306,25.742641050643584,73.34447764691684,"73.34445068943481,25.74266444218023,73.34450460439888,25.742617659106934",prosopis juliflora
307,28.2943743933759,75.39079815769199,"75.39076320434545,28.294402702129684,75.39083311103855,28.294346084622116",prosopis juliflora
308,26.504180010753384,74.4138480624162,"74.41382459101824,26.504201358072248,74.41387153381417,26.50415866343452",prosopis juliflora
309,26.504202217410302,74.41375904459167,"74.41372880803759,26.50422805139048,74.41378928114575,26.50417638343012",prosopis juliflora
310,26.990377263264246,75.7440432868043,"75.74401293274784,26.990406765045773,75.74407364086076,26.99034776148272",Aegle Marmelos
311,28.18388131414604,75.29677219549004,"75.29675790625458,28.183894885601696,75.29678648472547,28.18386774269039",Dalbergia sissoo
312,26.96393209381045,75.7073035533404,"75.70726661988466,26.963967263472885,75.70734048679613,26.963896924148013",saraca asoca
313,26.99642374427104,75.751508872522,"75.75148737454965,26.996458842981728,75.75153037049434,26.99638864556035",Vachellia nilotica
314,26.815697950459395,75.81599669480002,"75.81597337931099,26.815735326547582,75.81602001028907,26.815660574371208",saraca asoca
315,26.815554891570294,75.81595070522975,"75.81593712895602,26.81559108297196,75.81596428150348,26.815518700168624",saraca asoca
316,28.221470187117813,75.35955018201031,"75.3595378142632,28.221486016712934,75.35956254975741,28.221454357522692",Vachellia nilotica
317,26.798700688139768,75.77343220676212,"75.77340378139915,26.79872792848059,75.77346063212511,26.798673447798944",Azadirachta indica
318,26.7988976538361,75.773322560379,"75.7733112884076,26.79890448666519,75.7733338323504,26.79889082100701",Ailanthus excelsa
319,26.992893124644983,75.7505657935969,"75.75051789470322,26.992936263480658,75.75061369249059,26.992849985809315",Vachellia nilotica
320,26.816504697441804,75.81111538022398,"75.81110510841468,26.816519427277385,75.81112565203328,26.816489967606223",Azadirachta indica
321,26.81621139825144,75.81325779680186,"75.81323940648518,26.816234074636693,75.81327618711855,26.816188721866176",saraca asoca
322,26.816062302114982,75.81328031590712,"75.81324780848107,26.8160895737628,75.81331282333318,26.81603503046717",Alstonia scholaris
323,26.81626412892412,75.81311541576989,"75.81309397774294,26.816300365230976,75.81313685379685,26.816227892617256",Azadirachta indica
324,26.505928171931565,74.42185379120149,"74.42184182367484,26.505938281005434,74.42186575872813,26.505918062857692",Vachellia nilotica
325,26.5060621253148,74.42176687966807,"74.42171143793949,26.506111559841504,74.42182232139663,26.50601269078809",Ailanthus excelsa
326,27.40756475245169,76.64981489647097,"76.64979469241196,27.40758755626703,76.64983510052998,27.40754194863636",Prosopis cineraria
327,26.801343832498105,75.77403492669276,"75.77400342585736,26.801381246672197,75.77406642752818,26.801306418324014",Vachellia nilotica
328,26.801327387203383,75.77415303101296,"75.77414525548366,26.801339843706042,75.77416080654226,26.801314930700727",Ailanthus excelsa
329,26.80137122419096,75.77397883428435,"75.77394819999782,26.801397348169743,75.77400946857088,26.801345100212174",Vachellia nilotica
330,25.78208913395307,73.34934347827812,"73.34932180874932,25.782112585984454,73.34936514780689,25.782065681921683",prosopis juliflora
331,26.532437698256047,74.40661237559058,"74.40659455466069,26.532456810501714,74.40663019652047,26.532418586010376",Azadirachta indica
332,26.5323048015585,74.40640838651973,"74.40637437104112,26.53233174664711,74.40644240199835,26.53227785646989",prosopis juliflora
333,26.9918184638056,75.75400623302704,"75.75397492143398,26.99184571578198,75.75403754462009,26.991791211829206",saraca asoca
334,26.991856423052823,75.75387200967515,"75.75382292051991,26.991909726021635,75.75392109883038,26.99180312008401",Mangifera indica
335,26.99194629014428,75.75394945252393,"75.75391916841001,26.99198595030711,75.75397973663786,26.99190662998145",Prosopis cineraria
336,28.23184957549355,75.33666320565544,"75.33662954625383,28.231882380885942,75.33669686505704,28.231816770101158",Prosopis cineraria
337,28.232066112116748,75.33670752159232,"75.33666013782968,28.232089924404296,75.33675490535495,28.2320422998292",Prosopis cineraria
338,26.99484127518284,75.73725133110202,"75.7372375477018,26.994852632503235,75.73726511450222,26.994829917862436",saraca asoca
